order_id,customer_id,customer_country,product_id,product_category,product_price,quantity,order_date
3832,1742,Ecuador,3325,Hogar,48.98,1,2024-02-23
3833,3617,Colombia,2541,Tecnología,624.8,2,2023-11-10
3834,3539,Perú,2972,Belleza,395.29,6,2024-03-06
3835,1359,México,3809,Tecnología,63.51,5,2023-06-11
3836,3329,México,3343,Ropa,463.84,1,2024-06-17
3837,2082,Colombia,2924,Hogar,217.28,3,2024-03-11
3838,3609,Ecuador,2237,Tecnología,664.01,9,2023-04-16
3839,4898,Colombia,3554,Ropa,229.78,2,2023-03-20
3840,2069,Colombia,3252,Mascotas,461.15,5,2024-06-01
3841,3953,Chile,2274,Tecnología,493.43,8,2023-05-16
3842,3600,Perú,3063,Ropa,221.7,8,2024-08-21
3843,3953,Ecuador,2742,Belleza,225.9,5,2023-01-20
3844,1761,Perú,3567,Deportes,585.07,5,2023-06-21
3845,3746,Colombia,3990,Hogar,483.52,8,2023-04-17
3846,4675,Perú,3012,Mascotas,89.91,7,2024-12-01
3847,4136,Perú,3129,Deportes,204.22,6,2023-06-06
3848,4193,Perú,3450,Deportes,602.79,1,2024-11-05
3849,2453,Colombia,2833,Belleza,630.35,7,2023-08-03
3850,4462,Colombia,2116,Deportes,5.58,1,2023-03-14
3851,4268,Perú,2943,Juguetería,324.61,5,2023-04-16
3852,1036,Perú,3133,Tecnología,278.67,6,2023-11-03
3853,4235,México,2737,Belleza,110.98,2,2023-11-28
3854,3407,Ecuador,2846,Mascotas,156.58,5,2024-06-29
3855,1231,Ecuador,3475,Hogar,641.96,4,2024-10-16
3856,3380,Perú,3347,Deportes,15.78,9,2024-06-04
3857,3107,Ecuador,2228,Ropa,232.65,5,2023-07-21
3858,1305,Perú,2073,Belleza,120.89,9,2023-01-25
3859,1384,España,2369,Belleza,56.33,4,2024-10-22
3860,3226,Ecuador,2529,Juguetería,605.08,1,2024-12-30
3861,2290,España,3366,Ropa,555.86,5,2024-08-18
3862,1939,Argentina,3444,Hogar,634.39,1,2024-07-12
3863,2554,Argentina,3541,Juguetería,112.88,3,2024-10-02
3864,4336,Colombia,3257,Deportes,355.53,2,2023-05-17
3865,3400,España,3617,Tecnología,433.45,1,2023-09-19
3866,4902,Perú,3532,Tecnología,28.5,1,2024-09-01
3867,4029,Ecuador,2623,Mascotas,125.77,1,2024-10-13
3868,2921,Perú,2402,Hogar,130.93,6,2023-01-05
3869,1450,Ecuador,2586,Deportes,109.62,2,2023-05-23
3870,2397,Ecuador,3578,Juguetería,681.22,4,2023-04-25
3871,1985,México,2392,Juguetería,477.97,1,2023-08-30
3872,3288,Ecuador,2504,Tecnología,399.07,7,2023-08-01
3873,2978,Perú,2356,Deportes,518.8,6,2023-04-07
3874,3147,España,3241,Ropa,290.65,8,2023-06-16
3875,3186,Perú,3479,Hogar,245.28,4,2024-10-05
3876,1004,México,3444,Deportes,386.57,2,2023-03-24
3877,4470,Perú,2200,Juguetería,50.29,9,2024-10-29
3878,1792,España,2530,Tecnología,376.66,8,2024-03-04
3879,4225,México,2312,Deportes,661.79,5,2024-03-30
3880,1034,Ecuador,3865,Belleza,246.73,3,2023-05-10
3881,1636,Colombia,3110,Hogar,599.31,7,2024-07-04
3882,3891,Ecuador,3674,Deportes,446.11,7,2023-12-10
3883,2515,Perú,3104,Hogar,13.95,3,2023-05-11
3884,1843,México,3057,Belleza,258.94,5,2023-11-29
3885,2417,Argentina,2967,Mascotas,677.81,3,2023-12-07
3886,1130,España,2836,Tecnología,227.47,2,2024-08-19
3887,2687,Chile,2416,Mascotas,614.97,2,2024-10-26
3888,3436,Colombia,3400,Tecnología,287.26,9,2023-04-11
3889,2627,Perú,3175,Belleza,41.53,9,2023-03-21
3890,1715,Ecuador,3140,Mascotas,630.79,9,2024-04-04
3891,2029,España,3400,Juguetería,224.32,5,2023-05-26
3892,2511,Chile,2158,Juguetería,105.75,8,2023-07-05
3893,2569,España,2921,Tecnología,94.72,3,2024-10-09
3894,1980,Chile,3075,Tecnología,256.39,7,2024-03-18
3895,4501,Perú,3246,Tecnología,222.98,4,2024-06-28
3896,3480,Chile,2615,Hogar,43.44,9,2023-09-27
3897,2382,Ecuador,2142,Belleza,226.95,1,2023-03-04
3898,4587,Argentina,3983,Tecnología,518.95,3,2023-12-23
3899,2348,Colombia,3709,Hogar,247.98,2,2023-06-16
3900,4670,Perú,2467,Juguetería,485.08,1,2024-06-24
3901,3816,Ecuador,2153,Juguetería,280.23,3,2023-03-21
3902,1665,Colombia,3452,Ropa,118.45,1,2024-05-12
3903,3165,Chile,3784,Tecnología,180.89,2,2024-07-13
3904,4084,España,2444,Belleza,362.99,9,2024-11-16
3905,2174,Colombia,3700,Tecnología,13.86,3,2023-09-07
3906,1549,Chile,2572,Tecnología,379.1,4,2024-05-12
3907,4971,Argentina,3801,Mascotas,599.64,9,2024-02-24
3908,4749,Chile,2721,Deportes,563.26,9,2023-03-08
3909,1977,Argentina,2236,Hogar,577.7,7,2024-02-20
3910,4570,Chile,3936,Tecnología,421.77,6,2024-09-11
3911,3299,Ecuador,2721,Tecnología,525.42,4,2024-02-14
3912,1734,España,3702,Belleza,202.22,5,2024-01-12
3913,3412,España,3588,Mascotas,162.28,8,2024-10-19
3914,3025,Chile,2089,Ropa,694.81,3,2024-05-21
3915,3969,Chile,2531,Belleza,197.66,4,2023-11-03
3916,1603,España,2972,Hogar,5.8,6,2024-10-09
3917,4108,Ecuador,3889,Hogar,210.72,5,2023-11-12
3918,4126,España,2802,Tecnología,693.29,2,2024-01-10
3919,3790,Ecuador,3356,Belleza,480.71,1,2023-02-07
3920,2669,Chile,3464,Juguetería,518.64,8,2023-05-08
3921,2736,Colombia,3754,Deportes,244.2,8,2023-10-01
3922,3637,México,2242,Hogar,295.02,4,2023-02-17
3923,2123,Argentina,3091,Belleza,339.62,2,2023-09-01
3924,2967,Argentina,3232,Deportes,72.13,3,2023-09-04
3925,3061,Chile,3226,Mascotas,600.26,3,2023-05-25
3926,1837,México,3743,Ropa,135.82,1,2024-07-13
3927,1607,México,2152,Belleza,682.6,5,2023-12-22
3928,4571,Chile,2259,Belleza,188.71,4,2023-09-09
3929,1877,Argentina,2273,Belleza,621.38,5,2024-10-22
3930,3990,Perú,2645,Belleza,10.19,3,2024-12-07
3931,3169,Argentina,3306,Ropa,517.53,7,2023-08-24
3932,2433,Perú,3162,Juguetería,504.57,8,2023-03-05
3933,2959,México,2683,Ropa,300.84,9,2024-04-23
3934,4255,Ecuador,3560,Ropa,545.27,8,2024-01-23
3935,4647,Colombia,2102,Ropa,687.87,6,2024-05-03
3936,2692,Perú,2102,Juguetería,535.19,9,2023-10-19
3937,2304,Perú,3881,Mascotas,197.58,8,2024-12-04
3938,3403,España,3597,Mascotas,486.67,1,2023-12-06
3939,3364,España,2207,Ropa,57.82,4,2024-01-08
3940,2149,Perú,2425,Deportes,549.29,4,2024-07-18
3941,4283,México,3920,Juguetería,659.45,8,2024-08-04
3942,4300,Perú,3220,Tecnología,16.19,5,2023-05-18
3943,3863,Perú,2837,Hogar,257.53,1,2024-03-16
3944,3195,México,3443,Deportes,659.34,2,2024-05-31
3945,3694,Chile,3072,Ropa,357.13,6,2024-10-24
3946,4851,España,3267,Deportes,537.62,7,2023-06-29
3947,2224,Colombia,3733,Mascotas,148.99,9,2024-03-10
3948,1652,Ecuador,2953,Belleza,475.01,2,2024-09-20
3949,2557,España,2882,Mascotas,578.72,9,2024-09-28
3950,4357,Ecuador,3277,Ropa,539.95,4,2023-11-08
3951,1753,Colombia,3922,Belleza,604.74,7,2023-10-26
3952,1174,Chile,2035,Belleza,613.02,4,2023-05-08
3953,3489,España,2196,Ropa,699.11,8,2023-12-25
3954,1212,México,2425,Mascotas,243.08,4,2023-11-04
3955,3480,Chile,2463,Ropa,486.87,4,2024-07-28
3956,1317,Colombia,3042,Deportes,383.23,3,2024-12-06
3957,3663,Argentina,3706,Juguetería,79.72,6,2023-07-25
3958,1548,Ecuador,2733,Ropa,319.36,5,2023-04-14
3959,2885,Ecuador,2985,Hogar,497.38,5,2023-06-17
3960,3355,Chile,3132,Tecnología,76.55,8,2023-03-11
3961,1795,Argentina,2273,Ropa,304.74,4,2023-04-04
3962,1812,Chile,2303,Deportes,553.84,7,2023-08-12
3963,4268,Argentina,3919,Juguetería,52.33,1,2023-07-01
3964,4435,Perú,3292,Tecnología,541.97,7,2024-06-24
3965,4824,Chile,3555,Belleza,667.89,8,2024-02-25
3966,2364,España,2819,Juguetería,338.14,7,2024-08-15
3967,4876,Ecuador,2944,Belleza,7.4,6,2024-09-27
3968,4505,España,3686,Belleza,672.02,5,2024-04-28
3969,1637,Perú,3546,Tecnología,10.76,1,2024-11-13
3970,4586,Chile,3518,Deportes,37.13,7,2024-07-04
3971,2410,Ecuador,2798,Juguetería,653.52,4,2023-04-27
3972,2592,España,3660,Deportes,470.39,8,2023-03-24
3973,1823,Argentina,2429,Belleza,545.52,8,2023-08-27
3974,1636,Colombia,3889,Ropa,382.88,6,2024-02-08
3975,1137,Perú,2052,Belleza,624.92,6,2023-04-15
3976,2591,Argentina,3644,Hogar,54.12,3,2023-04-03
3977,3225,España,3389,Hogar,327.61,9,2023-10-29
3978,2625,México,3319,Mascotas,477.4,6,2023-10-15
3979,2124,Ecuador,2176,Belleza,572.59,7,2023-12-29
3980,2122,España,2289,Belleza,457.46,9,2024-01-29
3981,4890,México,3327,Tecnología,24.74,7,2024-06-13
3982,4428,México,2942,Juguetería,238.6,3,2023-05-18
3983,1049,Argentina,3865,Mascotas,624.24,9,2023-11-04
3984,1768,Colombia,3192,Mascotas,303.99,9,2024-01-06
3985,2663,Colombia,3410,Ropa,611.08,1,2024-04-27
3986,4648,Chile,3428,Deportes,258.6,5,2023-09-03
3987,1107,Argentina,3096,Tecnología,626.02,2,2023-07-05
3988,4478,Colombia,3636,Hogar,68.76,3,2024-09-13
3989,1074,Chile,2146,Deportes,673.98,1,2023-11-23
3990,2279,Ecuador,3517,Ropa,84.74,9,2024-09-20
3991,3242,Chile,2390,Hogar,657.69,9,2023-11-21
3992,2440,México,3010,Mascotas,292.46,5,2024-01-15
3993,2961,México,3312,Hogar,650.58,3,2023-01-04
3994,4404,España,2683,Tecnología,435.31,9,2024-01-20
3995,3389,Colombia,3531,Juguetería,350.19,2,2023-09-28
3996,4527,Perú,3728,Mascotas,530.68,6,2023-11-03
3997,1303,Colombia,2245,Mascotas,95.17,4,2024-11-23
3998,3251,México,2996,Mascotas,441.41,3,2023-07-25
3999,4137,Argentina,3639,Belleza,614.02,3,2023-02-01
4000,2382,Colombia,2778,Tecnología,688.96,3,2024-12-12
4001,4819,Ecuador,2605,Belleza,582.97,4,2023-08-10
4002,3353,Ecuador,2540,Mascotas,454.31,1,2023-06-24
4003,2694,Colombia,2150,Tecnología,553.18,1,2023-06-25
4004,4273,España,2750,Tecnología,116.94,2,2023-11-14
4005,3196,Chile,3844,Tecnología,12.01,8,2023-06-10
4006,1289,Perú,3842,Tecnología,203.31,6,2024-05-07
4007,2081,Ecuador,2173,Tecnología,425.98,7,2024-01-08
4008,4778,Ecuador,2524,Ropa,576.97,3,2023-08-16
4009,1661,México,2554,Tecnología,556.94,7,2023-07-29
4010,4247,Chile,3691,Belleza,6.29,1,2023-06-23
4011,1610,Colombia,3670,Ropa,491.11,8,2024-08-04
4012,4247,Chile,2244,Belleza,138.46,2,2023-08-27
4013,4731,Argentina,3862,Hogar,648.95,4,2024-06-02
4014,2361,México,3612,Ropa,609.59,3,2024-04-04
4015,4332,España,3877,Juguetería,372.05,9,2023-03-15
4016,4238,Chile,3186,Mascotas,81.61,5,2023-09-26
4017,4548,España,2251,Belleza,419.56,9,2024-04-20
4018,3655,Perú,2634,Juguetería,45.9,3,2023-11-26
4019,3445,España,2353,Hogar,234.7,4,2024-08-17
4020,2430,Ecuador,3954,Mascotas,333.21,8,2023-11-07
4021,1500,Colombia,2439,Juguetería,100.39,2,2024-08-06
4022,2609,España,3498,Belleza,130.54,2,2024-09-06
4023,3584,Ecuador,2540,Mascotas,69.92,3,2023-02-07
4024,2311,España,3745,Belleza,260.62,7,2024-03-10
4025,1089,Colombia,2973,Tecnología,317.68,7,2024-06-04
4026,1765,Chile,2928,Juguetería,568.69,7,2023-03-09
4027,1154,España,3496,Juguetería,26.87,7,2023-03-19
4028,3534,Perú,3758,Juguetería,396.23,6,2023-07-03
4029,3578,Chile,3304,Ropa,697.7,4,2023-01-20
4030,4055,Ecuador,2765,Ropa,663.72,5,2023-05-25
4031,4904,Argentina,2909,Hogar,384.65,7,2024-04-07
4032,1906,Colombia,3832,Hogar,661.63,2,2024-03-07
4033,3678,Chile,3578,Hogar,341.64,9,2024-03-27
4034,3183,Argentina,2470,Tecnología,383.6,2,2023-08-19
4035,1243,México,3281,Tecnología,626.57,6,2024-01-23
4036,4646,Chile,3215,Tecnología,53.9,5,2024-01-31
4037,1422,Colombia,2042,Mascotas,466.43,1,2024-02-06
4038,1327,Colombia,2617,Mascotas,588.23,8,2024-03-14
4039,4661,México,3865,Mascotas,191.28,5,2023-01-01
4040,1298,Perú,2900,Ropa,141.87,8,2023-01-31
4041,3649,Ecuador,2047,Hogar,298.68,1,2024-05-16
4042,3810,Perú,2583,Ropa,187.39,5,2023-05-01
4043,4338,España,2877,Ropa,474.98,4,2024-10-24
4044,2336,Chile,2976,Juguetería,536.38,2,2024-04-13
4045,4848,Argentina,3159,Deportes,78.8,1,2023-03-19
4046,3714,Perú,3753,Tecnología,181.81,2,2024-05-30
4047,3704,España,2219,Deportes,482.28,9,2023-02-18
4048,2331,Argentina,3565,Belleza,538.25,6,2024-11-30
4049,4344,Chile,2097,Mascotas,443.64,5,2023-11-24
4050,3160,Chile,2295,Ropa,95.8,6,2024-12-12
4051,3811,México,3011,Ropa,605.29,1,2024-03-29
4052,4998,España,3853,Ropa,42.14,2,2023-12-27
4053,2675,Perú,2940,Hogar,350.18,5,2023-03-31
4054,2006,Perú,2962,Tecnología,260.01,4,2024-03-07
4055,4303,Argentina,2140,Deportes,525.98,7,2023-09-13
4056,2156,Chile,3011,Belleza,543.93,3,2024-10-20
4057,4413,Argentina,2113,Mascotas,658.54,7,2024-02-09
4058,4154,España,3350,Belleza,593.43,3,2024-05-09
4059,4163,Colombia,3750,Ropa,675.47,2,2023-09-30
4060,4182,Colombia,3780,Ropa,556.09,1,2024-04-14
4061,2698,Colombia,3838,Deportes,183.13,7,2023-07-16
4062,2962,Ecuador,2782,Deportes,351.0,9,2024-10-15
4063,4320,México,2393,Mascotas,551.02,8,2023-11-28
4064,3485,México,3402,Mascotas,49.78,8,2023-02-27
4065,2287,Chile,3246,Ropa,7.25,1,2024-12-21
4066,3916,Ecuador,3188,Hogar,39.73,7,2024-05-09
4067,3475,Argentina,2512,Deportes,689.24,3,2024-08-21
4068,2755,Chile,3550,Ropa,421.49,9,2024-02-25
4069,4020,Perú,3143,Hogar,175.27,4,2024-08-02
4070,1432,Argentina,3104,Ropa,343.2,6,2023-02-28
4071,4588,Colombia,3037,Ropa,564.01,5,2023-05-17
4072,4551,España,3870,Deportes,130.27,5,2024-10-15
4073,2402,Argentina,3878,Tecnología,11.89,6,2024-10-28
4074,3596,Perú,2589,Belleza,210.51,1,2024-10-14
4075,2614,Ecuador,3301,Juguetería,558.65,8,2023-01-05
4076,4453,España,2825,Hogar,243.64,5,2024-05-15
4077,4566,Chile,2384,Belleza,522.66,5,2023-12-16
4078,1488,Chile,2710,Juguetería,446.88,5,2023-10-02
4079,2491,Chile,3044,Hogar,331.15,9,2023-08-11
4080,3104,Argentina,2669,Mascotas,646.48,5,2023-04-17
4081,4325,Colombia,2094,Belleza,601.11,3,2024-11-16
4082,2551,México,3018,Deportes,33.34,3,2024-03-01
4083,1486,Argentina,2293,Juguetería,175.66,7,2024-03-19
4084,4274,Ecuador,2705,Juguetería,34.91,2,2023-10-17
4085,4777,España,3880,Tecnología,93.54,3,2023-11-28
4086,4192,Chile,3208,Ropa,325.49,5,2023-11-16
4087,4916,Ecuador,2102,Belleza,465.53,6,2024-11-18
4088,2665,España,3499,Hogar,101.48,8,2024-09-13
4089,1308,Ecuador,2371,Ropa,391.01,5,2023-01-13
4090,2835,Colombia,3498,Hogar,166.53,7,2024-07-12
4091,2989,Argentina,2856,Hogar,353.21,1,2024-06-12
4092,3922,Chile,2044,Belleza,488.23,1,2023-10-13
4093,1456,México,3577,Juguetería,513.12,3,2024-01-12
4094,1827,Argentina,2844,Mascotas,226.97,8,2024-07-27
4095,2517,Argentina,2637,Juguetería,93.92,5,2023-11-29
4096,4516,Ecuador,3628,Juguetería,96.38,5,2023-08-07
4097,3153,Colombia,2637,Ropa,513.62,9,2023-10-24
4098,3788,Colombia,2179,Juguetería,614.17,8,2023-05-25
4099,4353,México,3479,Hogar,242.04,2,2023-08-05
4100,3025,Argentina,2114,Mascotas,407.52,6,2024-05-03
4101,1884,Colombia,3759,Mascotas,686.25,4,2023-07-10
4102,2100,Argentina,2504,Tecnología,362.49,4,2023-06-10
4103,4344,Argentina,2226,Tecnología,324.65,3,2024-12-12
4104,1668,España,2567,Juguetería,53.26,5,2023-05-21
4105,3995,Perú,3303,Ropa,75.89,1,2023-08-29
4106,3734,Ecuador,3705,Ropa,44.79,9,2023-04-25
4107,4149,Colombia,3454,Hogar,347.3,9,2024-07-19
4108,4877,México,2825,Belleza,644.31,1,2023-02-06
4109,4680,México,2966,Deportes,640.51,9,2023-12-03
4110,4167,Perú,2121,Hogar,310.8,7,2023-10-12
4111,3521,España,2164,Deportes,222.9,5,2023-12-23
4112,4046,Argentina,3041,Mascotas,370.11,6,2023-09-21
4113,3064,Colombia,3964,Hogar,586.67,8,2023-10-19
4114,1455,Ecuador,3634,Hogar,272.4,4,2023-04-25
4115,2742,México,2109,Ropa,619.89,9,2023-12-04
4116,2488,Argentina,3217,Tecnología,396.19,3,2024-07-10
4117,1266,Colombia,3884,Deportes,69.0,2,2023-08-12
4118,4826,Argentina,3605,Juguetería,259.23,1,2024-02-27
4119,3889,España,2642,Belleza,481.4,4,2024-09-29
4120,2451,Chile,3731,Tecnología,71.79,4,2023-03-14
4121,4528,Perú,2511,Belleza,490.85,3,2023-08-23
4122,3528,Colombia,3409,Tecnología,665.92,2,2023-10-26
4123,2104,Chile,3790,Juguetería,229.27,2,2024-07-15
4124,3545,España,3790,Deportes,404.35,3,2023-04-06
4125,1937,Perú,3408,Ropa,671.79,6,2024-11-02
4126,2434,México,3179,Tecnología,18.39,7,2023-01-29
4127,2402,Chile,2974,Hogar,235.84,6,2024-11-24
4128,3824,Ecuador,3996,Belleza,618.82,2,2023-02-18
4129,4679,Ecuador,2575,Ropa,566.89,5,2023-03-07
4130,1443,España,3993,Juguetería,362.65,3,2023-10-27
4131,3728,México,3560,Juguetería,51.61,3,2023-02-25
4132,1911,Perú,3913,Deportes,276.52,7,2024-03-24
4133,1236,Chile,3822,Mascotas,59.83,6,2023-07-14
4134,2509,España,2863,Hogar,62.85,5,2023-12-07
4135,1641,Argentina,3345,Deportes,617.86,9,2024-07-14
4136,3506,España,3226,Juguetería,677.52,1,2024-01-07
4137,1399,España,2710,Ropa,234.35,4,2024-02-15
4138,1791,Chile,3087,Hogar,476.96,7,2023-11-18
4139,4703,Argentina,3302,Belleza,23.34,6,2023-07-20
4140,2432,España,2413,Tecnología,693.39,6,2024-04-05
4141,2204,España,2240,Ropa,120.55,8,2023-09-02
4142,1181,Argentina,3384,Belleza,575.56,8,2024-02-25
4143,4873,Chile,3405,Juguetería,88.98,3,2023-02-08
4144,3462,México,3481,Juguetería,600.72,3,2023-01-09
4145,4957,España,2812,Ropa,174.38,1,2024-11-24
4146,1574,México,3000,Ropa,286.19,8,2024-02-11
4147,4270,Chile,2116,Hogar,219.98,4,2024-04-30
4148,3913,Chile,3302,Mascotas,461.4,3,2024-01-26
4149,1496,Chile,3847,Deportes,619.05,4,2023-10-24
4150,2574,Perú,2986,Ropa,574.9,8,2023-04-10
4151,4005,Ecuador,2888,Hogar,501.6,4,2024-03-30
4152,3397,Colombia,3230,Juguetería,32.46,7,2024-11-22
4153,1631,México,3490,Belleza,600.02,4,2023-05-04
4154,3693,Perú,3407,Mascotas,445.03,2,2023-03-03
4155,2694,Ecuador,3577,Mascotas,352.67,8,2024-03-27
4156,2365,Colombia,3201,Mascotas,149.97,4,2024-12-27
4157,2214,Chile,2050,Hogar,262.83,8,2023-08-10
4158,3828,Perú,2419,Juguetería,579.18,1,2024-01-28
4159,3073,España,2993,Belleza,184.11,7,2024-05-11
4160,3291,Chile,2394,Hogar,249.4,1,2024-06-11
4161,1089,Perú,3529,Ropa,384.61,5,2023-03-13
4162,4344,Ecuador,2278,Hogar,479.1,1,2023-01-03
4163,1969,Perú,3388,Belleza,699.31,9,2023-08-10
4164,3699,Chile,2972,Hogar,569.21,3,2023-04-20
4165,1263,España,2868,Tecnología,302.64,9,2023-11-13
4166,3419,Perú,3278,Deportes,657.23,9,2023-11-29
4167,4918,México,2033,Hogar,288.16,6,2024-04-12
4168,2126,Ecuador,2054,Mascotas,365.9,8,2023-01-11
4169,2721,Argentina,3972,Mascotas,586.99,7,2024-05-06
4170,1178,Chile,3839,Hogar,618.1,2,2024-01-29
4171,3168,Ecuador,3152,Mascotas,445.54,2,2023-03-16
4172,3593,Argentina,2808,Ropa,215.0,7,2024-10-21
4173,3971,Perú,3063,Belleza,567.16,4,2024-06-18
4174,2264,España,3070,Tecnología,162.59,5,2024-11-30
4175,3606,México,2658,Deportes,473.99,4,2023-05-16
4176,2585,España,2201,Mascotas,611.13,9,2023-12-27
4177,4488,México,3541,Deportes,687.32,3,2023-06-13
4178,4083,Argentina,3309,Ropa,98.57,5,2023-02-13
4179,3020,Colombia,2949,Mascotas,68.37,8,2024-08-05
4180,3496,Argentina,2823,Belleza,72.37,6,2023-06-19
4181,4111,España,3699,Belleza,267.31,4,2023-01-11
4182,4629,España,3935,Deportes,110.73,1,2023-02-08
4183,2806,Colombia,3246,Deportes,462.39,9,2024-08-04
4184,1813,España,2276,Deportes,292.41,1,2023-07-26
4185,2502,España,3995,Juguetería,263.58,1,2023-12-07
4186,3794,Colombia,3510,Belleza,122.75,2,2023-01-02
4187,3474,México,3460,Ropa,99.46,2,2023-03-19
4188,3627,Argentina,3745,Mascotas,340.73,7,2024-01-01
4189,1143,Argentina,2572,Ropa,215.93,3,2024-09-22
4190,4045,Colombia,2764,Hogar,672.82,3,2023-06-19
4191,1770,Perú,3412,Mascotas,380.74,8,2024-07-16
4192,2549,Perú,2594,Hogar,23.0,9,2023-12-14
4193,4051,México,2041,Hogar,112.29,6,2024-10-29
4194,3353,Perú,2538,Belleza,7.74,1,2024-11-05
4195,4838,Colombia,3539,Juguetería,339.11,8,2023-02-13
4196,1466,Argentina,2996,Deportes,54.81,3,2024-10-09
4197,1210,México,3597,Belleza,184.16,5,2024-10-25
4198,3603,México,2386,Deportes,157.72,5,2023-06-10
4199,2654,Chile,3633,Mascotas,557.71,2,2023-06-12
4200,4403,España,3064,Mascotas,202.95,1,2023-07-20
4201,2176,Colombia,2109,Belleza,188.66,9,2023-03-28
4202,2309,México,3722,Deportes,510.09,3,2023-12-04
4203,2149,Argentina,2647,Mascotas,250.63,6,2024-02-29
4204,3755,España,3524,Mascotas,183.85,9,2024-10-20
4205,2915,Colombia,2278,Juguetería,131.33,4,2023-04-27
4206,2859,Ecuador,2751,Hogar,604.81,6,2023-02-09
4207,4345,Colombia,2483,Hogar,76.7,1,2024-03-16
4208,3688,Perú,3867,Deportes,68.73,8,2023-11-22
4209,2640,México,2471,Tecnología,602.07,6,2024-08-09
4210,4775,México,3865,Belleza,534.03,2,2024-08-27
4211,2893,Ecuador,3427,Juguetería,175.46,2,2023-12-04
4212,4138,Perú,2674,Ropa,132.86,3,2023-05-18
4213,2899,Ecuador,2076,Ropa,306.8,5,2023-01-16
4214,2920,Argentina,3397,Ropa,162.75,7,2023-09-28
4215,4288,España,2338,Belleza,233.22,3,2024-01-08
4216,4340,Ecuador,2424,Mascotas,442.16,5,2023-10-20
4217,1975,Perú,3651,Juguetería,567.29,2,2024-11-25
4218,1630,Argentina,2000,Tecnología,507.71,9,2024-04-11
4219,3527,Ecuador,3163,Deportes,12.9,8,2023-06-03
4220,3414,Argentina,2142,Hogar,293.43,7,2023-05-17
4221,3104,Argentina,3963,Ropa,696.89,8,2024-07-12
4222,3960,Ecuador,2209,Juguetería,23.89,5,2024-02-04
4223,1452,México,2215,Ropa,459.81,1,2023-02-27
4224,3385,Chile,3327,Juguetería,142.61,1,2023-03-10
4225,3654,España,3786,Deportes,83.79,3,2024-03-18
4226,2059,Ecuador,3933,Belleza,694.96,6,2023-06-25
4227,3031,Colombia,2960,Ropa,640.15,4,2023-12-22
4228,2900,Chile,2224,Juguetería,565.16,7,2024-07-01
4229,4921,Colombia,2915,Tecnología,560.19,6,2024-02-14
4230,2352,España,3970,Hogar,341.94,2,2023-04-03
4231,4070,Colombia,3536,Hogar,310.63,8,2024-11-15
4232,2114,Perú,3465,Tecnología,375.1,2,2024-09-13
4233,2372,Ecuador,2148,Deportes,93.83,6,2024-11-17
4234,1652,Ecuador,2119,Mascotas,590.67,3,2024-05-18
4235,1733,Colombia,3978,Hogar,514.02,9,2023-02-09
4236,1176,Colombia,3419,Hogar,587.37,4,2024-07-02
4237,1044,Perú,3005,Deportes,203.98,3,2023-10-14
4238,1911,Ecuador,2498,Ropa,155.45,4,2024-08-12
4239,1919,España,2046,Hogar,676.45,2,2024-03-19
4240,1808,Ecuador,2781,Belleza,354.69,9,2023-06-16
4241,4599,Ecuador,2504,Belleza,495.59,3,2023-12-03
4242,3710,España,3811,Deportes,299.72,9,2023-08-03
4243,3026,Ecuador,3738,Hogar,365.27,5,2023-10-11
4244,1822,España,2749,Mascotas,164.55,7,2024-06-08
4245,2845,Perú,3267,Juguetería,571.5,7,2024-02-18
4246,4177,Ecuador,3371,Ropa,438.47,4,2023-05-02
4247,2387,Ecuador,3302,Tecnología,608.57,7,2024-01-17
4248,3024,Perú,2624,Ropa,229.54,8,2023-07-07
4249,1713,Ecuador,2259,Juguetería,358.67,9,2023-07-08
4250,4953,Perú,2282,Ropa,272.92,3,2024-03-19
4251,4714,México,2507,Hogar,89.18,7,2024-03-30
4252,1183,Perú,3961,Deportes,358.07,3,2024-05-06
4253,3667,España,2616,Deportes,568.62,8,2024-09-07
4254,4337,Ecuador,3439,Deportes,56.98,6,2024-03-14
4255,2082,México,2869,Ropa,457.11,7,2023-03-13
4256,1533,España,3660,Ropa,420.58,2,2024-11-27
4257,2979,Ecuador,2569,Juguetería,311.87,1,2023-11-01
4258,2260,Ecuador,2135,Tecnología,411.9,2,2024-12-28
4259,2975,Chile,2878,Hogar,664.69,1,2023-04-05
4260,2606,Perú,2711,Belleza,192.18,6,2023-04-09
4261,2024,España,2412,Mascotas,305.23,9,2023-09-14
4262,1034,Chile,2213,Ropa,131.69,9,2024-12-16
4263,2216,Perú,3230,Tecnología,387.33,2,2023-07-26
4264,2565,México,2993,Tecnología,326.37,9,2024-11-19
4265,1090,España,2399,Juguetería,522.44,4,2024-08-04
4266,3535,España,2152,Tecnología,637.7,6,2024-11-08
4267,1951,Colombia,3169,Juguetería,41.67,7,2023-03-21
4268,4967,Chile,2522,Mascotas,36.67,4,2024-02-21
4269,2131,España,3351,Belleza,543.95,2,2024-03-20
4270,1623,Chile,2358,Ropa,462.71,7,2024-01-03
4271,1690,Ecuador,2761,Tecnología,473.35,3,2024-06-01
4272,4673,México,2766,Hogar,655.31,3,2023-12-17
4273,3962,Ecuador,2472,Deportes,698.79,3,2023-08-21
4274,3990,España,2556,Juguetería,412.04,8,2023-09-10
4275,3378,México,3345,Tecnología,82.73,8,2024-11-21
